Order ID,Purchase Date,Ship Date,Returned,Return Date,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,SKU,Product Name,Category,Subcategory,Brand,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit 
O903825,2024-08-23,2024-08-28,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Online,Low,EFT,LOYALTY5,Loyalty 5%,C00704,Budget,None,E0057,Upgrades,P0091,SKU-100090,Local Snacks Value,Grocery,Snacks,Local,2,16,23,2,4,0,46,44,32,12
O903826,2024-09-05,2024-09-07,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Partner,Low,Cash,CLEARANCE15,Clearance 15%,C00765,Budget,Bronze,E0044,Customer Care,P0164,SKU-100163,Tefal Kitchen Standard,Home,Kitchen,Tefal,4,816,968,581,263,0,3872,3291,3264,27
O903827,2024-07-14,2024-07-18,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Normal,Card,NONE,No Promotion,C00360,Business,Bronze,E0014,New Sales,P0090,SKU-100089,Samsung Appliances Premium,Home,Appliances,Samsung,1,655,864,17,127,30,864,847,655,192
O903828,2024-11-20,2024-11-25,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00333,Family,Gold,E0042,Upgrades,P0161,SKU-100160,Apple Phones Air,Electronics,Phones,Apple,2,1283,1918,575,261,45,3836,3261,2566,695
O903829,2024-03-10,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00319,Student,None,E0035,Corporate,P0079,SKU-100078,Belkin Accessories Plus,Electronics,Accessories,Belkin,4,1063,1849,740,532,0,7396,6656,4252,2404
O903830,2024-08-22,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Normal,Finance,LOYALTY5,Loyalty 5%,C00150,Family,None,E0001,Upgrades,P0071,SKU-100070,Local Beverages Standard,Grocery,Beverages,Local,1,21,26,2,4,0,26,24,21,3
O903831,2024-08-19,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00219,Student,Bronze,E0036,Customer Care,P0176,SKU-100175,Bosch Cleaning Premium,Home,Cleaning,Bosch,1,791,1366,68,195,0,1366,1298,791,507
O903832,2024-11-14,2024-11-16,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Partner,Normal,EFT,CLEARANCE15,Clearance 15%,C00489,Family,Gold,E0021,New Sales,P0147,SKU-100146,Belkin Accessories Max,Electronics,Accessories,Belkin,1,1162,2056,308,262,30,2056,1748,1162,586
O903833,2024-06-20,2024-06-25,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00813,Enterprise,Gold,E0050,Customer Care,P0011,SKU-100010,Google Phones Basic,Electronics,Phones,Google,1,1293,1747,297,116,80,1747,1450,1293,157
O903834,2024-01-18,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Low,Finance,WEEKEND10,Weekend 10%,C01189,Business,None,E0034,Corporate,P0065,SKU-100064,Local Beverages Eco,Grocery,Beverages,Local,4,9,12,5,3,0,48,43,36,7
O903835,2024-05-05,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Finance,NONE,No Promotion,C00828,Business,Silver,E0005,Corporate,P0126,SKU-100125,Tefal Kitchen Standard,Home,Kitchen,Tefal,1,496,597,12,47,0,597,585,496,89
O903836,2024-07-27,,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,High,Wallet,CLEARANCE15,Clearance 15%,C00256,Business,Silver,E0049,Customer Care,P0081,SKU-100080,Local Household Premium,Grocery,Household,Local,1,8,14,3,1,0,14,11,8,3
O903837,2024-01-24,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,Low,Card,WEEKEND10,Weekend 10%,C00555,Student,Bronze,E0028,New Sales,P0021,SKU-100020,Asus Laptops Pro,Electronics,Laptops,Asus,1,1539,2074,207,280,0,2074,1867,1539,328
O903838,2024-11-01,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00937,Student,Silver,E0022,Customer Care,P0117,SKU-100116,Acer Laptops Pro,Electronics,Laptops,Acer,4,639,953,762,458,0,3812,3050,2556,494
O903839,2024-07-19,2024-07-25,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,Low,Card,BUNDLE12,Bundle 12%,C00601,Business,Silver,E0022,Customer Care,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,3,1064,1675,754,342,60,5025,4271,3192,1079
O903840,2024-06-28,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Low,Wallet,BUNDLE12,Bundle 12%,C00118,Family,None,E0016,Upgrades,P0133,SKU-100132,Belkin Accessories Air,Electronics,Accessories,Belkin,1,931,1462,175,103,0,1462,1287,931,356
O903841,2024-05-18,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00746,Student,None,E0022,Customer Care,P0057,SKU-100056,Local Snacks Eco,Grocery,Snacks,Local,1,2,4,0,0,0,4,4,2,2
O903842,2024-05-08,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,Normal,EFT,NONE,No Promotion,C00384,Family,None,E0034,Corporate,P0162,SKU-100161,Google Phones Air,Electronics,Phones,Google,2,1068,1278,51,376,0,2556,2505,2136,369
O903843,2024-03-07,2024-03-11,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Normal,Card,WEEKEND10,Weekend 10%,C00215,Family,Gold,E0051,New Sales,P0108,SKU-100107,Samsung Phones Max,Electronics,Phones,Samsung,1,1522,2184,328,278,80,2184,1856,1522,334
O903844,2024-01-18,2024-01-21,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00248,Family,Bronze,E0039,Customer Care,P0034,SKU-100033,Logitech Accessories Max,Electronics,Accessories,Logitech,3,1447,2153,323,920,60,6459,6136,4341,1795
O903845,2024-05-15,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Low,Card,LOYALTY5,Loyalty 5%,C00752,Family,None,E0034,Corporate,P0110,SKU-100109,Google Phones Air,Electronics,Phones,Google,1,1449,2086,167,154,0,2086,1919,1449,470
O903846,2024-06-13,2024-06-17,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Partner,Low,Cash,LOYALTY5,Loyalty 5%,C00849,Budget,None,E0059,New Sales,P0159,SKU-100158,Samsung Phones Max,Electronics,Phones,Samsung,1,498,704,35,100,30,704,669,498,171
O903847,2024-10-02,2024-10-09,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Partner,Low,Wallet,NONE,No Promotion,C00550,Enterprise,None,E0042,Upgrades,P0102,SKU-100101,Samsung Tablets Basic,Electronics,Tablets,Samsung,4,1055,1772,0,567,45,7088,7088,4220,2868
O903848,2024-07-25,2024-07-29,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Low,Card,NONE,No Promotion,C00656,Student,None,E0051,New Sales,P0104,SKU-100103,Local Snacks Premium,Grocery,Snacks,Local,1,12,21,0,3,80,21,21,12,9
O903849,2024-04-01,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,EFT,BUNDLE12,Bundle 12%,C00234,Budget,None,E0024,Customer Care,P0087,SKU-100086,Local Women Value (S),Clothing,Women,Local,4,89,131,63,37,0,524,461,356,105
O903850,2024-05-06,2024-05-11,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,High,Card,BUNDLE12,Bundle 12%,C00299,Family,Bronze,E0017,New Sales,P0036,SKU-100035,Local Household Standard,Grocery,Household,Local,1,20,27,4,2,45,27,23,20,3
O903851,2024-12-08,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Low,EFT,CLEARANCE15,Clearance 15%,C00178,Business,None,E0063,Customer Care,P0100,SKU-100099,Anker Accessories Basic,Electronics,Accessories,Anker,1,813,1463,293,94,0,1463,1170,813,357
O903852,2024-12-05,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,NONE,No Promotion,C00893,Budget,Bronze,E0056,Corporate,P0061,SKU-100060,Apple Phones Basic,Electronics,Phones,Apple,1,1538,2340,117,178,0,2340,2223,1538,685
O903853,2024-11-20,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C01048,Student,Bronze,E0028,New Sales,P0121,SKU-100120,Local Kids Premium (S),Clothing,Kids,Local,2,84,133,35,35,0,266,231,168,63
O903854,2024-08-01,2024-08-04,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,Normal,Cash,NONE,No Promotion,C01061,Business,Silver,E0004,Upgrades,P0098,SKU-100097,Logitech Accessories Max,Electronics,Accessories,Logitech,1,492,872,0,70,30,872,872,492,380
O903855,2024-01-09,2024-01-12,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Normal,EFT,NONE,No Promotion,C00747,Business,Silver,E0002,Corporate,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,4,1064,1675,335,955,60,6700,6365,4256,2109
O903856,2024-04-20,2024-04-27,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00455,Business,Gold,E0058,Customer Care,P0061,SKU-100060,Apple Phones Basic,Electronics,Phones,Apple,1,1538,2340,117,333,60,2340,2223,1538,685
O903857,2024-12-26,2024-12-31,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,High,EFT,BUNDLE12,Bundle 12%,C01186,Business,Bronze,E0023,Customer Care,P0059,SKU-100058,Acer Laptops Basic,Electronics,Laptops,Acer,1,1984,2435,341,168,80,2435,2094,1984,110
O903858,2024-10-20,2024-10-27,Yes,2024-11-05,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,High,EFT,WEEKEND10,Weekend 10%,C00258,Business,Bronze,E0032,New Sales,P0107,SKU-100106,Local Household Eco,Grocery,Household,Local,1,24,36,4,3,80,36,32,24,8
O903859,2024-08-01,2024-08-02,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,High,Card,BUNDLE12,Bundle 12%,C00176,Student,Gold,E0045,Upgrades,P0132,SKU-100131,Local Snacks Premium,Grocery,Snacks,Local,1,21,37,6,5,80,37,31,21,10
O903860,2024-03-31,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C01095,Business,Gold,E0008,Customer Care,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,2,1270,1986,477,524,0,3972,3495,2540,955
O903861,2024-04-29,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00381,Student,Bronze,E0062,New Sales,P0033,SKU-100032,Local Men Eco (L),Clothing,Men,Local,4,82,134,70,37,0,536,466,328,138
O903862,2024-07-19,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00646,Business,Bronze,E0045,Upgrades,P0027,SKU-100026,Logitech Accessories Air,Electronics,Accessories,Logitech,2,1215,2068,496,546,0,4136,3640,2430,1210
O903863,2024-06-22,,Yes,2024-07-05,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Card,NONE,No Promotion,C00907,Family,Gold,E0033,Upgrades,P0146,SKU-100145,Local Household Value,Grocery,Household,Local,4,3,5,1,3,0,20,19,12,7
O903864,2024-01-03,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00666,Business,None,E0014,New Sales,P0076,SKU-100075,Belkin Accessories Plus,Electronics,Accessories,Belkin,3,1268,1760,950,650,0,5280,4330,3804,526
O903865,2024-02-03,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,High,Card,NONE,No Promotion,C01178,Enterprise,Bronze,E0052,Corporate,P0165,SKU-100164,Local Household Value,Grocery,Household,Local,3,9,12,2,5,0,36,34,27,7
O903866,2024-12-29,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Low,EFT,BUNDLE12,Bundle 12%,C00008,Family,Silver,E0059,New Sales,P0169,SKU-100168,Belkin Accessories Pro,Electronics,Accessories,Belkin,1,902,1441,202,186,0,1441,1239,902,337
O903867,2024-09-17,2024-09-20,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Partner,Normal,Card,LOYALTY5,Loyalty 5%,C00112,Enterprise,None,E0053,Customer Care,P0094,SKU-100093,Belkin Accessories Air,Electronics,Accessories,Belkin,2,1562,2138,342,315,0,4276,3934,3124,810
O903868,2024-07-30,2024-08-04,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Partner,High,Card,NONE,No Promotion,C01189,Business,None,E0010,New Sales,P0091,SKU-100090,Local Snacks Value,Grocery,Snacks,Local,2,16,23,0,4,60,46,46,32,14
O903869,2024-12-07,2024-12-08,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,Normal,Wallet,CLEARANCE15,Clearance 15%,C00628,Family,None,E0045,Upgrades,P0071,SKU-100070,Local Beverages Standard,Grocery,Beverages,Local,1,21,26,4,2,45,26,22,21,1
O903870,2024-05-19,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00319,Student,None,E0056,Corporate,P0108,SKU-100107,Samsung Phones Max,Electronics,Phones,Samsung,3,1522,2184,983,835,0,6552,5569,4566,1003
O903871,2024-10-29,2024-11-05,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Partner,Normal,Card,BUNDLE12,Bundle 12%,C00618,Family,None,E0017,New Sales,P0048,SKU-100047,Local Household Eco,Grocery,Household,Local,1,11,15,2,2,60,15,13,11,2
O903872,2024-01-17,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00477,Budget,Bronze,E0033,Upgrades,P0008,SKU-100007,Local Men Eco (L),Clothing,Men,Local,3,44,59,27,12,0,177,150,132,18
O903873,2024-08-30,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,EFT,NONE,No Promotion,C01146,Student,None,E0042,Upgrades,P0061,SKU-100060,Apple Phones Basic,Electronics,Phones,Apple,1,1538,2340,47,183,0,2340,2293,1538,755
O903874,2024-12-28,2024-12-31,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,High,EFT,LOYALTY5,Loyalty 5%,C00446,Family,Silver,E0041,New Sales,P0023,SKU-100022,Local Women Standard (L),Clothing,Women,Local,1,69,86,4,7,30,86,82,69,13
O903875,2024-08-16,2024-08-22,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Partner,Normal,Card,CLEARANCE15,Clearance 15%,C00780,Business,None,E0030,Corporate,P0017,SKU-100016,Russell Hobbs Kitchen Value,Home,Kitchen,Russell Hobbs,3,854,1275,650,254,0,3825,3175,2562,613
O903876,2024-10-05,,Yes,2024-11-04,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C01037,Family,Bronze,E0022,Customer Care,P0063,SKU-100062,Samsung Tablets Plus,Electronics,Tablets,Samsung,2,1974,2499,500,675,0,4998,4498,3948,550
O903877,2024-09-19,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C01167,Family,None,E0033,Upgrades,P0035,SKU-100034,Anker Accessories Max,Electronics,Accessories,Anker,1,925,1341,241,88,0,1341,1100,925,175
O903878,2024-02-13,2024-02-17,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,EFT,CLEARANCE15,Clearance 15%,C01174,Enterprise,None,E0013,Corporate,P0107,SKU-100106,Local Household Eco,Grocery,Household,Local,1,24,36,7,2,30,36,29,24,5
O903879,2024-09-21,2024-09-25,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00660,Business,None,E0032,New Sales,P0078,SKU-100077,Philips Cleaning Value,Home,Cleaning,Philips,4,671,984,512,514,0,3936,3424,2684,740
O903880,2024-05-03,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Normal,Wallet,LOYALTY5,Loyalty 5%,C00168,Family,None,E0056,Corporate,P0099,SKU-100098,Apple Tablets Pro,Electronics,Tablets,Apple,1,927,1191,60,90,0,1191,1131,927,204
O903881,2024-08-01,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C00962,Student,None,E0011,Customer Care,P0098,SKU-100097,Logitech Accessories Max,Electronics,Accessories,Logitech,2,492,872,262,222,0,1744,1482,984,498
O903882,2024-12-05,2024-12-11,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,High,Card,LOYALTY5,Loyalty 5%,C00929,Family,Bronze,E0068,Corporate,P0028,SKU-100027,Local Household Eco,Grocery,Household,Local,2,28,35,4,10,60,70,66,56,10
O903883,2024-04-10,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,Low,Card,BUNDLE12,Bundle 12%,C00289,Business,None,E0007,Upgrades,P0115,SKU-100114,Local Kids Premium (S),Clothing,Kids,Local,1,54,71,9,5,0,71,62,54,8
O903884,2024-05-12,2024-05-16,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Normal,Finance,NONE,No Promotion,C00927,Enterprise,None,E0041,New Sales,P0142,SKU-100141,Logitech Accessories Max,Electronics,Accessories,Logitech,1,815,1212,61,92,45,1212,1151,815,336
O903885,2024-01-01,2024-01-04,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Online,Normal,Card,NONE,No Promotion,C00706,Budget,None,E0032,New Sales,P0094,SKU-100093,Belkin Accessories Air,Electronics,Accessories,Belkin,4,1562,2138,257,664,60,8552,8295,6248,2047
O903886,2024-07-12,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,Low,Wallet,CLEARANCE15,Clearance 15%,C00557,Student,None,E0007,Upgrades,P0139,SKU-100138,Local Kids Eco (S),Clothing,Kids,Local,2,20,33,11,8,0,66,55,40,15
O903887,2024-02-01,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,High,Card,CLEARANCE15,Clearance 15%,C00118,Family,None,E0038,Customer Care,P0151,SKU-100150,LG Appliances Eco,Home,Appliances,LG,2,854,1122,404,147,0,2244,1840,1708,132
O903888,2024-04-05,2024-04-07,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Card,WEEKEND10,Weekend 10%,C01044,Business,None,E0043,Customer Care,P0056,SKU-100055,Google Phones Max,Electronics,Phones,Google,1,833,1014,152,129,0,1014,862,833,29
O903889,2024-07-02,2024-07-07,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Normal,Wallet,BUNDLE12,Bundle 12%,C01049,Budget,Silver,E0028,New Sales,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,2,1064,1675,402,236,45,3350,2948,2128,820
O903890,2024-12-02,,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00839,Business,None,E0032,New Sales,P0120,SKU-100119,Dell Laptops Pro,Electronics,Laptops,Dell,2,575,744,149,107,0,1488,1339,1150,189
O903891,2024-03-31,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00553,Budget,None,E0030,Corporate,P0179,SKU-100178,Google Phones Air,Electronics,Phones,Google,2,1497,2370,237,360,0,4740,4503,2994,1509
O903892,2024-06-26,2024-06-28,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Partner,Normal,Card,CLEARANCE15,Clearance 15%,C00760,Budget,Bronze,E0028,New Sales,P0112,SKU-100111,Logitech Accessories Max,Electronics,Accessories,Logitech,1,1222,1667,250,213,80,1667,1417,1222,195
O903893,2024-07-30,2024-08-01,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00690,Family,Bronze,E0065,Corporate,P0134,SKU-100133,Google Phones Max,Electronics,Phones,Google,2,487,645,194,88,0,1290,1096,974,122
O903894,2024-11-11,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00667,Budget,Bronze,E0036,Customer Care,P0086,SKU-100085,Apple Tablets Air,Electronics,Tablets,Apple,1,1197,1644,164,118,0,1644,1480,1197,283
O903895,2024-01-17,2024-01-22,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00540,Student,None,E0021,New Sales,P0031,SKU-100030,Samsung Phones Air,Electronics,Phones,Samsung,2,1011,1634,163,248,60,3268,3105,2022,1083
O903896,2024-07-08,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,High,Card,LOYALTY5,Loyalty 5%,C00739,Family,Silver,E0064,New Sales,P0141,SKU-100140,Local Beverages Eco,Grocery,Beverages,Local,1,11,13,1,2,0,13,12,11,1
O903897,2024-04-28,2024-04-29,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Partner,High,Card,LOYALTY5,Loyalty 5%,C00755,Business,Silver,E0033,Upgrades,P0052,SKU-100051,Local Women Premium (M),Clothing,Women,Local,4,113,149,60,80,60,596,536,452,84
O903898,2024-02-20,2024-02-25,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00158,Business,None,E0001,Upgrades,P0083,SKU-100082,Bosch Appliances Value,Home,Appliances,Bosch,1,731,1092,55,83,45,1092,1037,731,306
